3, 14, 29, 35, 41, 43, 47
8, 10, 31, 33, 43, 47, 48
2, 12, 21, 25, 26, 28, 47
7, 8, 13, 16, 18, 35, 48
2, 9, 20, 34, 36, 38, 46
3, 9, 15, 18, 29, 36, 41
3, 4, 6, 10, 23, 35, 46
6, 7, 13, 20, 23, 32, 33
4, 5, 20, 27, 37, 42, 46
4, 23, 27, 28, 31, 39, 46
2, 12, 18, 30, 37, 42, 47
1, 6, 8, 11, 23, 40, 46
2, 11, 28, 34, 37, 41, 47
17, 23, 24, 28, 34, 42, 43
4, 10, 13, 15, 20, 25, 46
13, 16, 27, 33, 34, 38, 43
5, 16, 24, 31, 38, 39, 46
11, 12, 17, 22, 32, 36, 39
21, 23, 26, 27, 29, 32, 45
12, 20, 28, 33, 41, 46, 47
8, 9, 22, 28, 40, 43, 44
17, 20, 24, 28, 30, 38, 46
1, 5, 23, 25, 28, 34, 46
1, 6, 7, 13, 33, 35, 43
2, 14, 18, 29, 38, 41, 43
3, 16, 20, 22, 38, 42, 45
2, 4, 6, 18, 36, 42, 46
5, 14, 17, 23, 28, 32, 42
10, 19, 34, 35, 37, 42, 45
4, 8, 14, 20, 24, 26, 42
12, 16, 20, 26, 27, 32, 36
2, 7, 9, 15, 18, 24, 33
5, 8, 15, 20, 24, 31, 35
12, 16, 20, 32, 39, 42, 44
1, 2, 7, 17, 20, 39, 42
1, 15, 17, 21, 30, 38, 39
1, 2, 9, 11, 23, 28, 38
6, 10, 13, 26, 30, 45, 48
3, 8, 9, 25, 28, 45, 47
15, 20, 21, 22, 31, 38, 41
2, 18, 23, 29, 34, 38, 39
12, 21, 26, 34, 39, 43, 44
12, 33, 34, 36, 42, 46, 47
10, 13, 16, 20, 25, 32, 37
6, 9, 16, 21, 28, 38, 41
2, 3, 6, 8, 12, 30, 48
2, 19, 20, 22, 39, 46, 48
14, 15, 19, 28, 33, 37, 43
10, 11, 12, 17, 21, 28, 38
3, 13, 15, 21, 28, 47, 48
4, 6, 28, 33, 34, 39, 41
18, 19, 20, 37, 38, 40, 47
5, 17, 18, 20, 42, 45, 46
3, 11, 19, 21, 22, 28, 43
2, 16, 26, 33, 39, 40, 45
1, 7, 10, 11, 23, 39, 45
1, 3, 4, 12, 22, 23, 47
6, 8, 11, 14, 35, 36, 37
4, 8, 22, 33, 37, 42, 44
5, 10, 11, 15, 18, 31, 46
1, 2, 5, 9, 10, 21, 37
4, 29, 30, 31, 39, 41, 43
3, 26, 30, 31, 32, 33, 39
1, 7, 9, 29, 31, 41, 42
3, 16, 35, 39, 40, 42, 47
2, 14, 21, 31, 38, 42, 48
1, 4, 14, 15, 23, 25, 31
20, 21, 28, 36, 37, 38, 41
5, 8, 34, 35, 37, 40, 48
3, 8, 9, 12, 31, 37, 42
8, 12, 18, 24, 25, 36, 39
9, 10, 17, 30, 43, 45, 47
7, 11, 13, 15, 36, 40, 44
12, 22, 25, 30, 32, 41, 44
1, 13, 18, 24, 33, 34, 40
4, 13, 20, 24, 25, 32, 44
4, 5, 11, 12, 13, 21, 42
11, 20, 25, 35, 37, 41, 42
7, 10, 12, 25, 28, 30, 44
3, 5, 7, 13, 14, 23, 47
1, 2, 5, 11, 24, 31, 33
16, 22, 27, 30, 34, 41, 47
13, 15, 22, 25, 26, 31, 45
7, 8, 10, 24, 27, 29, 37
14, 22, 23, 29, 34, 43, 46
6, 17, 22, 34, 40, 45, 47
2, 8, 18, 27, 31, 36, 47
7, 11, 21, 37, 38, 40, 46
1, 19, 21, 29, 30, 34, 45
14, 17, 28, 36, 42, 44, 45
7, 14, 16, 18, 19, 29, 36
3, 4, 11, 13, 22, 31, 32
1, 7, 13, 17, 38, 42, 47
13, 17, 33, 38, 39, 41, 42
7, 18, 30, 34, 36, 43, 45
2, 11, 12, 26, 32, 47, 48
17, 18, 22, 29, 31, 34, 42
4, 7, 9, 16, 26, 32, 48
7, 10, 17, 24, 25, 42, 48
11, 22, 33, 35, 40, 41, 48
2, 7, 15, 17, 22, 27, 38
3, 9, 14, 19, 24, 42, 45
1, 4, 9, 12, 19, 38, 47
2, 9, 13, 14, 18, 39, 45
19, 20, 21, 28, 30, 42, 44
12, 18, 22, 23, 29, 42, 43
9, 18, 19, 20, 21, 24, 44
10, 15, 18, 22, 32, 38, 39
1, 8, 12, 19, 44, 46, 48
18, 27, 32, 33, 41, 43, 46
15, 25, 30, 31, 37, 44, 45
1, 4, 10, 11, 34, 36, 39
1, 11, 16, 29, 37, 40, 47
1, 3, 10, 13, 20, 30, 42
2, 3, 10, 11, 26, 28, 38
9, 12, 14, 15, 28, 33, 42
5, 25, 31, 35, 36, 37, 42
1, 5, 6, 7, 8, 12, 13
3, 4, 28, 35, 42, 43, 44
10, 16, 19, 23, 24, 27, 34
16, 18, 27, 32, 39, 43, 45
1, 3, 9, 26, 30, 41, 44
6, 23, 30, 32, 35, 42, 46
2, 4, 7, 12, 25, 33, 36
16, 20, 25, 28, 34, 35, 41
3, 5, 11, 17, 24, 25, 45
2, 6, 10, 18, 21, 25, 32
9, 17, 24, 31, 35, 36, 38
3, 7, 9, 29, 35, 41, 44
7, 18, 24, 32, 40, 43, 44
16, 19, 25, 34, 36, 37, 43
17, 18, 26, 34, 38, 43, 44
3, 12, 25, 26, 28, 29, 37
1, 2, 6, 17, 23, 30, 38
1, 13, 15, 17, 19, 22, 38
22, 30, 31, 36, 43, 44, 45
16, 18, 21, 36, 40, 41, 47
1, 3, 21, 24, 32, 38, 46
11, 17, 20, 30, 36, 37, 48
13, 15, 16, 23, 40, 45, 48
8, 29, 32, 33, 42, 43, 47
3, 20, 32, 40, 41, 44, 47
5, 16, 21, 26, 28, 43, 48
5, 6, 12, 27, 35, 43, 47
4, 13, 14, 17, 22, 28, 42
5, 15, 17, 26, 34, 39, 45
4, 8, 13, 14, 22, 36, 42
5, 8, 15, 20, 25, 38, 40
1, 13, 17, 20, 27, 31, 36
10, 11, 14, 25, 32, 45, 47
2, 3, 4, 17, 21, 24, 28
7, 17, 21, 24, 31, 40, 41
1, 7, 12, 15, 20, 38, 40
5, 13, 19, 31, 41, 45, 46
4, 10, 15, 27, 29, 31, 34
3, 11, 13, 28, 33, 35, 48
12, 19, 21, 25, 30, 31, 45
20, 23, 28, 33, 42, 45, 48
16, 21, 28, 41, 44, 47, 48
9, 11, 13, 16, 19, 43, 48
16, 19, 20, 24, 27, 40, 46
15, 24, 25, 29, 39, 41, 42
4, 9, 11, 16, 31, 33, 41
1, 5, 14, 26, 32, 39, 48
3, 5, 20, 21, 26, 31, 37
2, 12, 15, 23, 25, 45, 48
3, 10, 20, 27, 32, 37, 47
5, 9, 13, 14, 29, 34, 37
3, 4, 15, 18, 35, 44, 48
16, 19, 21, 28, 32, 35, 36
8, 9, 11, 14, 26, 30, 31
1, 21, 23, 32, 33, 34, 47
1, 3, 5, 18, 19, 23, 48
12, 14, 23, 33, 34, 41, 43
6, 9, 14, 17, 20, 31, 35
14, 19, 26, 29, 31, 34, 36
4, 6, 10, 11, 20, 25, 26
2, 16, 17, 27, 29, 42, 47
5, 11, 18, 19, 22, 31, 48
5, 14, 23, 27, 31, 39, 47
6, 11, 20, 24, 25, 34, 41
4, 10, 13, 31, 32, 35, 44
6, 14, 15, 16, 17, 31, 37
4, 9, 21, 30, 43, 44, 45
5, 14, 20, 23, 24, 35, 42
5, 8, 10, 15, 23, 28, 35
1, 16, 20, 21, 28, 31, 33
3, 8, 15, 18, 23, 38, 48
15, 22, 24, 34, 36, 42, 43
9, 21, 25, 27, 28, 33, 40
14, 16, 17, 23, 26, 27, 28
11, 14, 15, 23, 28, 33, 38
9, 10, 12, 16, 20, 24, 48
1, 3, 7, 25, 28, 30, 47
7, 10, 23, 36, 38, 43, 46
1, 2, 5, 7, 13, 35, 46
4, 8, 10, 20, 38, 45, 46
1, 8, 9, 27, 32, 42, 43
7, 20, 21, 23, 27, 32, 38
7, 9, 20, 26, 41, 46, 48
9, 17, 29, 30, 32, 36, 42
11, 23, 24, 26, 33, 35, 43
5, 22, 24, 25, 30, 36, 45
5, 22, 26, 27, 32, 38, 47
5, 6, 18, 24, 28, 29, 31
7, 12, 19, 26, 34, 41, 44
2, 6, 10, 26, 40, 41, 45
9, 20, 29, 39, 42, 44, 47
3, 4, 10, 17, 27, 34, 44
5, 8, 14, 19, 26, 42, 43
1, 9, 11, 23, 25, 31, 39
3, 11, 19, 21, 29, 31, 41
13, 28, 30, 39, 40, 44, 48
7, 22, 23, 32, 33, 42, 45
5, 13, 22, 30, 40, 43, 45
3, 5, 12, 14, 15, 31, 46
6, 7, 13, 18, 19, 31, 37
3, 5, 10, 11, 12, 21, 34
10, 13, 15, 28, 31, 41, 47
6, 15, 19, 20, 21, 29, 46
12, 17, 23, 28, 34, 41, 45
2, 13, 16, 20, 23, 34, 39
12, 24, 32, 36, 39, 44, 45
8, 9, 11, 22, 26, 34, 35
2, 12, 13, 21, 35, 41, 47
1, 8, 12, 17, 32, 33, 37
2, 20, 23, 26, 33, 45, 46
7, 12, 15, 18, 19, 39, 42
2, 5, 10, 34, 40, 41, 48
2, 4, 11, 22, 31, 35, 42
14, 17, 38, 39, 43, 47, 48
1, 4, 15, 17, 40, 41, 47
2, 5, 25, 26, 34, 46, 48
6, 8, 12, 15, 27, 29, 30
7, 18, 19, 22, 28, 34, 35
9, 23, 25, 30, 31, 41, 43
1, 12, 15, 17, 23, 29, 42
2, 4, 8, 20, 26, 30, 42
2, 8, 24, 27, 30, 32, 41
3, 12, 13, 19, 32, 44, 45
11, 23, 27, 29, 30, 34, 35
5, 14, 16, 20, 23, 37, 46
5, 8, 11, 14, 26, 33, 42
1, 2, 8, 17, 31, 33, 35
13, 17, 26, 29, 34, 37, 44
1, 10, 13, 18, 24, 46, 47
2, 27, 29, 30, 34, 36, 42
2, 3, 8, 34, 41, 45, 48
1, 13, 19, 26, 29, 35, 48
1, 11, 19, 25, 28, 34, 39
5, 10, 18, 29, 37, 38, 40
5, 10, 12, 16, 17, 26, 44
1, 7, 9, 20, 32, 35, 45
1, 17, 20, 21, 23, 30, 35
11, 14, 19, 38, 43, 44, 45
25, 27, 28, 31, 35, 39, 41
1, 6, 9, 15, 20, 41, 47
2, 13, 19, 33, 38, 45, 48
10, 11, 14, 16, 28, 30, 44
9, 11, 26, 30, 35, 41, 44
21, 32, 37, 38, 39, 43, 47
1, 23, 29, 30, 31, 32, 37
1, 5, 18, 25, 30, 39, 41
2, 3, 17, 37, 39, 42, 45
10, 11, 17, 27, 37, 42, 47
2, 6, 14, 21, 27, 45, 47
13, 36, 37, 39, 42, 43, 45
11, 26, 28, 35, 36, 40, 45
4, 8, 9, 20, 26, 29, 42
5, 6, 21, 25, 33, 35, 37
1, 5, 14, 19, 22, 24, 30
5, 9, 10, 16, 17, 45, 48
8, 12, 15, 19, 27, 30, 32
3, 7, 13, 14, 31, 41, 42
20, 22, 25, 33, 38, 44, 45
4, 6, 9, 12, 22, 28, 47
2, 7, 9, 16, 18, 30, 34
15, 17, 24, 33, 36, 42, 46
3, 5, 25, 30, 37, 46, 47
5, 23, 27, 30, 31, 46, 48
8, 15, 17, 18, 23, 33, 45
9, 14, 20, 21, 27, 41, 48
4, 21, 26, 31, 40, 43, 44
4, 11, 14, 28, 29, 41, 45
2, 8, 22, 23, 26, 46, 48
3, 16, 21, 40, 42, 43, 46
20, 34, 38, 39, 40, 43, 44
3, 7, 20, 22, 35, 42, 43
1, 9, 15, 21, 43, 45, 47
2, 11, 15, 19, 39, 42, 46
12, 13, 21, 31, 35, 37, 39
6, 13, 15, 26, 37, 40, 46
5, 18, 19, 25, 37, 43, 45
5, 10, 20, 23, 24, 32, 34
2, 22, 26, 33, 37, 39, 40
15, 16, 18, 27, 32, 37, 43
3, 4, 28, 29, 32, 40, 45
1, 14, 19, 34, 42, 44, 45
1, 6, 13, 17, 26, 39, 42
1, 2, 3, 22, 23, 35, 36
